Source,Destination,Protocol,Length,Type,Duration
41893,1337,UDP,62,out,6.228759
1337,41893,TCP,45,in,1.498005
41893,1337,TCP,45,out,0.002643
41893,1337,TCP,40,out,0.040016
1337,41893,TCP,40,in,0.010932
41893,1337,TCP,45,out,7.973195
1337,41893,TCP,45,in,0.000813
41893,1337,TCP,40,out,0.00253
1337,41893,TCP,45,in,8.129796
41893,1337,TCP,40,out,0.065386
41893,1337,TCP,45,out,0.000481
1337,41893,TCP,40,in,0.046084
41893,1337,UDP,62,out,2.258705
1337,41893,TCP,45,in,5.772941
41893,1337,TCP,45,out,0.137754
1337,41893,TCP,40,in,0.061855
41893,1337,TCP,45,out,7.98085
1337,41893,TCP,45,in,0.001286
41893,1337,TCP,40,out,0.040721
41893,1337,UDP,62,out,6.023047
41893,1337,TCP,45,out,1.957545
1337,41893,TCP,45,in,0.000111
41893,1337,TCP,40,out,0.005445
1337,41893,TCP,40,in,0.041197
41893,1337,TCP,45,out,8.027947
1337,41893,TCP,45,in,0.000942
41893,1337,TCP,40,out,0.001998
1337,41893,TCP,45,in,7.986988
41893,1337,TCP,40,out,0.105592
41893,1337,TCP,45,out,0.006042
1337,41893,TCP,40,in,0.04271
41893,1337,UDP,62,out,1.844007
1337,41893,TCP,45,in,6.194398
41893,1337,TCP,45,out,0.098625
1337,41893,TCP,40,in,0.067876
1337,41893,TCP,73,in,0.044911
41893,1337,TCP,65,out,0.007854
1337,41893,TCP,40,in,0.070423
41893,1337,TCP,60,out,0.984677
1337,41893,TCP,52,in,0.000686
41893,1337,TCP,40,out,0.010465
41893,1337,TCP,1401,out,0.186059
10.8.0.1,41893,ICMP,576,in,0.000035
41893,1337,TCP,1401,out,0.000455
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1401,out,0.012386
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1401,out,0.005109
10.8.0.1,41893,ICMP,576,in,0.000028
41893,1337,TCP,1401,out,0.002985
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1401,out,0.002182
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,66,out,0.00282
1337,41893,TCP,52,in,0.000757
41893,1337,TCP,1401,out,0.003186
10.8.0.1,41893,ICMP,576,in,0.000036
41893,1337,TCP,1401,out,0.069376
10.8.0.1,41893,ICMP,576,in,0.000038
41893,1337,TCP,1401,out,0.009528
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1400,out,0.002341
1337,41893,TCP,52,in,0.000613
41893,1337,TCP,1400,out,0.005198
1337,41893,TCP,52,in,0.000481
41893,1337,TCP,42,out,0.003774
1337,41893,TCP,52,in,0.000458
41893,1337,TCP,1400,out,0.002382
1337,41893,TCP,52,in,0.000529
41893,1337,TCP,1400,out,0.009969
1337,41893,TCP,52,in,0.000587
41893,1337,TCP,42,out,0.000406
1337,41893,TCP,52,in,0.000405
41893,1337,TCP,1400,out,0.001895
1337,41893,TCP,52,in,0.000535
41893,1337,TCP,1400,out,0.00355
1337,41893,TCP,52,in,0.000376
41893,1337,TCP,42,out,0.000411
1337,41893,TCP,40,in,0.000521
41893,1337,TCP,1400,out,0.006687
41893,1337,TCP,1400,out,0.004075
1337,41893,TCP,40,in,0.000812
41893,1337,TCP,1400,out,0.000346
41893,1337,TCP,42,out,0.000243
1337,41893,TCP,52,in,0.000484
1337,41893,TCP,52,in,0.000041
41893,1337,TCP,1400,out,0.002777
1337,41893,TCP,52,in,0.000607
41893,1337,TCP,1400,out,0.001024
1337,41893,TCP,52,in,0.000544
41893,1337,TCP,1400,out,0.000546
41893,1337,TCP,41,out,0.000057
1337,41893,TCP,40,in,0.000345
41893,1337,TCP,1400,out,0.001084
1337,41893,TCP,40,in,0.000419
41893,1337,TCP,1400,out,0.005684
41893,1337,TCP,1400,out,0.003155
1337,41893,TCP,40,in,0.00057
41893,1337,TCP,1400,out,0.000538
41893,1337,TCP,1400,out,0.001272
1337,41893,TCP,40,in,0.000585
41893,1337,TCP,1400,out,0.004234
41893,1337,TCP,101,out,0.000685
1337,41893,TCP,40,in,0.000457
1337,41893,TCP,40,in,0.000055
41893,1337,TCP,40,out,0.005867
41893,1337,TCP,45,out,6.591689
1337,41893,TCP,45,in,0.000927
41893,1337,TCP,40,out,0.04907
41893,1337,UDP,62,out,5.54765
1337,41893,TCP,45,in,2.420707
41893,1337,TCP,40,out,0.115616
41893,1337,TCP,45,out,0.002744
1337,41893,TCP,40,in,0.043323
1337,41893,TCP,45,in,7.986121
41893,1337,TCP,45,out,0.171005
1337,41893,TCP,40,in,0.046315
1337,41893,TCP,45,in,7.968982
41893,1337,TCP,45,out,0.062452
1337,41893,TCP,40,in,0.062485
41893,1337,UDP,62,out,1.171696
1337,41893,TCP,45,in,6.812946
41893,1337,TCP,45,out,0.043066
1337,41893,TCP,40,in,0.066814
1337,41893,TCP,45,in,8.07746
41893,1337,TCP,45,out,0.05136
1337,41893,TCP,40,in,0.057927
41893,1337,UDP,62,out,4.930538
1337,41893,TCP,45,in,3.038059
41893,1337,TCP,45,out,0.016659
41893,1337,TCP,40,out,0.037897
1337,41893,TCP,40,in,0.007348
1337,41893,TCP,45,in,7.953929
41893,1337,TCP,40,out,0.04266
41893,1337,TCP,45,out,0.000795
1337,41893,TCP,40,in,0.050943
41893,1337,TCP,45,out,0.228556
1337,41893,TCP,52,in,0.000438
1337,41893,TCP,82,in,1.278447
41893,1337,TCP,65,out,0.078432
1337,41893,TCP,40,in,0.069317
41893,1337,TCP,60,out,0.993867
1337,41893,TCP,52,in,0.000841
41893,1337,TCP,40,out,0.005647
41893,1337,TCP,43,out,0.0017
41893,1337,TCP,40,out,0.000966
1337,41893,TCP,40,in,0.000614
1337,41893,TCP,40,in,0.000259
41893,1337,TCP,40,out,0.001583
41893,1337,UDP,62,out,6.215342
1337,41893,TCP,45,in,0.84251
41893,1337,TCP,45,out,0.018797
41893,1337,TCP,40,out,0.034733
1337,41893,TCP,40,in,0.007936
1337,41893,TCP,45,in,8.000279
41893,1337,TCP,40,out,0.081087
41893,1337,TCP,45,out,0.005022
1337,41893,TCP,40,in,0.05463
41893,1337,TCP,45,out,7.950896
1337,41893,TCP,45,in,0.000776
41893,1337,TCP,40,out,0.039644
41893,1337,UDP,62,out,2.994977
1337,41893,TCP,45,in,5.029221
41893,1337,TCP,45,out,0.070538
41893,1337,TCP,40,out,0.004659
1337,41893,TCP,40,in,0.035709
1337,41893,TCP,45,in,7.999194
41893,1337,TCP,40,out,0.083265
41893,1337,TCP,45,out,0.002087
1337,41893,TCP,40,in,0.042917
41893,1337,UDP,62,out,6.782401
1337,41893,TCP,45,in,1.215554
41893,1337,TCP,45,out,0.052189
1337,41893,TCP,40,in,0.055346
1337,41893,TCP,45,in,7.969661
41893,1337,TCP,45,out,0.058591
1337,41893,TCP,40,in,0.049718
41893,1337,TCP,45,out,0.245916
1337,41893,TCP,52,in,0.000906
41893,1337,TCP,45,out,7.756568
1337,41893,TCP,45,in,0.001729
41893,1337,TCP,40,out,0.048683
41893,1337,UDP,62,out,2.584026
1337,41893,TCP,45,in,5.420746
41893,1337,TCP,45,out,0.038762
41893,1337,TCP,40,out,0.003708
1337,41893,TCP,40,in,0.039844
1337,41893,TCP,45,in,8.031201
41893,1337,TCP,40,out,0.048679
41893,1337,TCP,45,out,0.002672
1337,41893,TCP,40,in,0.042669
41893,1337,UDP,62,out,6.404749
1337,41893,TCP,45,in,1.5403
41893,1337,TCP,45,out,0.100776
1337,41893,TCP,40,in,0.063725
1337,41893,TCP,45,in,7.937371
41893,1337,TCP,45,out,0.091673
1337,41893,TCP,40,in,0.048452
1337,41893,TCP,45,in,7.999969
41893,1337,TCP,45,out,0.040281
1337,41893,TCP,40,in,0.058996
41893,1337,UDP,62,out,2.16419
1337,41893,TCP,45,in,5.831072
41893,1337,TCP,45,out,0.030749
1337,41893,TCP,40,in,0.046624
1337,41893,TCP,45,in,8.063104
41893,1337,TCP,45,out,0.081147
1337,41893,TCP,40,in,0.043016
1337,41893,TCP,73,in,4.603605
41893,1337,TCP,65,out,0.075815
1337,41893,TCP,40,in,0.054646
41893,1337,TCP,60,out,1.003525
1337,41893,TCP,52,in,0.000719
41893,1337,TCP,40,out,0.007597
41893,1337,TCP,1400,out,0.142686
41893,1337,TCP,1400,out,0.000688
41893,1337,TCP,1400,out,0.000698
1337,41893,TCP,40,in,0.000011
41893,1337,TCP,1400,out,0.000678
1337,41893,TCP,40,in,0.000571
41893,1337,TCP,1400,out,0.000008
41893,1337,TCP,1400,out,0.00098
41893,1337,TCP,72,out,0.00006
1337,41893,TCP,40,in,0.000618
41893,1337,TCP,1400,out,0.008166
1337,41893,TCP,40,in,0.000709
41893,1337,TCP,1400,out,0.007617
41893,1337,TCP,1400,out,0.007053
1337,41893,TCP,40,in,0.000635
41893,1337,TCP,1400,out,0.001256
41893,1337,TCP,1400,out,0.003293
41893,1337,TCP,1400,out,0.000497
1337,41893,TCP,40,in,0.000072
41893,1337,TCP,1400,out,0.000645
41893,1337,TCP,1400,out,0.000603
1337,41893,TCP,40,in,0.000002
41893,1337,TCP,1400,out,0.002824
1337,41893,TCP,40,in,0.000654
41893,1337,TCP,1400,out,0.002897
41893,1337,TCP,1400,out,0.000677
1337,41893,TCP,40,in,0.000664
41893,1337,TCP,1400,out,0.002314
41893,1337,TCP,104,out,0.00006
41893,1337,UDP,62,out,0.000324
1337,41893,TCP,40,in,0.000328
1337,41893,TCP,40,in,0.00051
41893,1337,TCP,40,out,0.003693
1337,41893,TCP,45,in,6.798914
41893,1337,TCP,45,out,0.015091
41893,1337,TCP,40,out,0.038963
1337,41893,TCP,40,in,0.005932
1337,41893,TCP,45,in,8.017427
41893,1337,TCP,40,out,0.040843
41893,1337,TCP,45,out,0.006152
1337,41893,TCP,40,in,0.04508
41893,1337,UDP,62,out,5.072214
1337,41893,TCP,45,in,2.92808
41893,1337,TCP,45,out,0.007313
41893,1337,TCP,40,out,0.03919
1337,41893,TCP,40,in,0.022877
1337,41893,TCP,45,in,7.963855
41893,1337,TCP,40,out,0.09155
41893,1337,TCP,45,out,0.002856
1337,41893,TCP,40,in,0.04378
1337,41893,TCP,73,in,5.849239
41893,1337,TCP,65,out,0.160829
1337,41893,TCP,40,in,0.052469
41893,1337,TCP,60,out,1.007769
1337,41893,TCP,52,in,0.0007
41893,1337,TCP,40,out,0.005907
41893,1337,TCP,43,out,0.00465
41893,1337,TCP,40,out,0.00032
1337,41893,TCP,40,in,0.000452
1337,41893,TCP,40,in,0.000013
41893,1337,TCP,40,out,0.006038
41893,1337,UDP,62,out,1.865159
1337,41893,TCP,45,in,5.016069
41893,1337,TCP,45,out,0.218186
1337,41893,TCP,40,in,0.0467
1337,41893,TCP,45,in,7.793894
41893,1337,TCP,40,out,0.073927
41893,1337,TCP,45,out,0.251168
1337,41893,TCP,40,in,0.068887
41893,1337,UDP,62,out,6.547281
1337,41893,TCP,45,in,1.108688
41893,1337,TCP,40,out,0.081633
41893,1337,TCP,45,out,0.312567
1337,41893,TCP,40,in,0.046234
1337,41893,TCP,45,in,7.76192
41893,1337,TCP,45,out,0.243701
41893,1337,TCP,40,out,0.000293
1337,41893,TCP,40,in,0.05335
41893,1337,TCP,45,out,0.222057
1337,41893,TCP,52,in,0.00062
1337,41893,TCP,73,in,5.288692
1337,41893,TCP,73,in,0.426185
1337,41893,TCP,73,in,0.78141
41893,1337,TCP,40,out,0.123359
41893,1337,TCP,52,out,0.000069
41893,1337,TCP,52,out,0.001794
41893,1337,TCP,65,out,0.006199
1337,41893,TCP,40,in,0.055705
41893,1337,TCP,60,out,1.008051
1337,41893,TCP,52,in,0.000581
41893,1337,TCP,40,out,0.014486
41893,1337,TCP,43,out,0.000882
41893,1337,TCP,40,out,0.000886
1337,41893,TCP,40,in,0.000644
1337,41893,TCP,40,in,0.00002
41893,1337,TCP,40,out,0.00299
41893,1337,UDP,62,out,2.505333
1337,41893,TCP,45,in,3.184423
41893,1337,TCP,40,out,0.127106
41893,1337,TCP,45,out,1.112121
1337,41893,TCP,40,in,0.042934
1337,41893,TCP,45,in,6.719184
1337,41893,TCP,45,in,0.389674
41893,1337,TCP,40,out,0.379302
41893,1337,TCP,52,out,0.000073
41893,1337,TCP,45,out,0.599145
1337,41893,TCP,40,in,0.052824
1337,41893,TCP,45,in,6.703531
41893,1337,TCP,40,out,0.441548
41893,1337,UDP,62,out,0.294043
41893,1337,TCP,45,out,0.602356
1337,41893,TCP,40,in,0.052483
1337,41893,TCP,45,in,6.727858
41893,1337,TCP,40,out,0.419394
41893,1337,TCP,45,out,0.828653
1337,41893,TCP,40,in,0.055213
41893,1337,TCP,45,out,0.338838
1337,41893,TCP,52,in,0.000716
1337,41893,TCP,45,in,6.393283
41893,1337,TCP,40,out,0.054918
41893,1337,TCP,45,out,1.188217
1337,41893,TCP,40,in,0.055486
41893,1337,UDP,62,out,3.318517
1337,41893,TCP,45,in,3.400662
41893,1337,TCP,40,out,0.327058
41893,1337,TCP,45,out,1.150298
1337,41893,TCP,40,in,0.053416
1337,41893,TCP,45,in,6.673016
1337,41893,TCP,45,in,0.842451
41893,1337,TCP,40,out,0.387876
41893,1337,TCP,52,out,0.000321
41893,1337,TCP,45,out,0.317711
1337,41893,TCP,40,in,0.048816
1337,41893,TCP,45,in,6.495965
41893,1337,TCP,40,out,0.102857
41893,1337,UDP,62,out,0.24396
1337,41893,TCP,72,in,0.583925
41893,1337,TCP,40,out,0.311118
41893,1337,TCP,65,out,0.005136
1337,41893,TCP,40,in,0.042015
41893,1337,TCP,60,out,0.993605
1337,41893,TCP,52,in,0.000674
41893,1337,TCP,40,out,0.007771
41893,1337,TCP,45,out,0.062293
41893,1337,TCP,40,out,0.000595
1337,41893,TCP,40,in,0.00051
1337,41893,TCP,40,in,0.000038
1337,41893,TCP,40,in,0.316089
41893,1337,TCP,40,out,0.316876
41893,1337,TCP,40,out,0.000158
1337,41893,TCP,40,in,0.000631
1337,41893,TCP,45,in,6.072039
41893,1337,TCP,45,out,0.258859
1337,41893,TCP,40,in,0.070654
1337,41893,TCP,45,in,7.922871
41893,1337,TCP,45,out,0.309522
41893,1337,TCP,40,out,0.046373
1337,41893,TCP,40,in,0.003087
41893,1337,UDP,62,out,2.671819
1337,41893,TCP,45,in,5.093771
41893,1337,TCP,40,out,0.174803
41893,1337,TCP,45,out,0.002671
1337,41893,TCP,40,in,0.0579
1337,41893,TCP,73,in,4.064194
1337,41893,TCP,73,in,0.676714
41893,1337,TCP,52,out,0.510004
41893,1337,TCP,65,out,0.005028
1337,41893,TCP,40,in,0.055339
41893,1337,TCP,60,out,1.010107
1337,41893,TCP,52,in,0.00096
41893,1337,TCP,40,out,0.011948
41893,1337,TCP,1400,out,0.265941
41893,1337,TCP,1400,out,0.004209
1337,41893,TCP,40,in,0.000882
41893,1337,TCP,1400,out,0.001428
41893,1337,TCP,1400,out,0.00243
1337,41893,TCP,40,in,0.001028
41893,1337,TCP,1400,out,0.002099
41893,1337,TCP,1400,out,0.005091
41893,1337,TCP,72,out,0.000057
1337,41893,TCP,40,in,0.00073
41893,1337,TCP,1400,out,0.000071
1337,41893,TCP,40,in,0.000737
41893,1337,TCP,1400,out,0.000096
41893,1337,TCP,1400,out,0.00085
41893,1337,TCP,1400,out,0.000878
1337,41893,TCP,40,in,0.000108
41893,1337,TCP,1400,out,0.000806
1337,41893,TCP,40,in,0.000624
41893,1337,TCP,1400,out,0.000086
41893,1337,TCP,72,out,0.002363
1337,41893,TCP,40,in,0.000705
1337,41893,TCP,40,in,0.000439
41893,1337,TCP,40,out,0.004181
1337,41893,TCP,45,in,5.650886
41893,1337,TCP,45,out,1.175688
41893,1337,TCP,40,out,0.037827
1337,41893,TCP,40,in,0.020434
41893,1337,UDP,62,out,1.2002
1337,41893,TCP,45,in,5.721288
41893,1337,TCP,40,out,0.086378
41893,1337,TCP,45,out,1.162502
1337,41893,TCP,40,in,0.047566
1337,41893,TCP,45,in,6.719081
41893,1337,TCP,40,out,0.578036
41893,1337,TCP,45,out,0.873536
1337,41893,TCP,40,in,0.064232
41893,1337,UDP,62,out,4.789089
1337,41893,TCP,45,in,1.851856
41893,1337,TCP,40,out,0.098153
41893,1337,TCP,45,out,1.486577
1337,41893,TCP,40,in,0.043777
1337,41893,TCP,45,in,6.433595
41893,1337,TCP,40,out,0.431108
41893,1337,TCP,45,out,1.123263
1337,41893,TCP,40,in,0.054752
1337,41893,TCP,45,in,6.500344
41893,1337,TCP,40,out,0.600007
1337,41893,TCP,101,in,0.330643
41893,1337,TCP,45,out,0.51878
41893,1337,TCP,40,out,0.003467
41893,1337,TCP,65,out,0.004417
1337,41893,TCP,40,in,0.000581
41893,1337,UDP,62,out,0.553943
41893,1337,TCP,60,out,0.51143
1337,41893,TCP,52,in,0.000695
41893,1337,TCP,40,out,0.00251
41893,1337,TCP,65,out,1.480507
1337,41893,TCP,40,in,0.055248
41893,1337,TCP,43,out,0.051491
41893,1337,TCP,40,out,0.001525
1337,41893,TCP,40,in,0.000393
1337,41893,TCP,40,in,0.000028
41893,1337,TCP,40,out,0.00574
1337,41893,TCP,45,in,4.800506
41893,1337,TCP,40,out,0.134449
41893,1337,TCP,45,out,3.05292
1337,41893,TCP,40,in,0.046718
1337,41893,TCP,45,in,4.860392
41893,1337,TCP,40,out,0.067384
41893,1337,TCP,45,out,3.189791
1337,41893,TCP,40,in,0.054247
41893,1337,UDP,62,out,1.706585
1337,41893,TCP,45,in,3.169313
41893,1337,TCP,40,out,0.097023
41893,1337,TCP,45,out,3.015775
1337,41893,TCP,40,in,0.042683
1337,41893,TCP,45,in,4.875268
1337,41893,TCP,45,in,1.265408
41893,1337,TCP,40,out,0.208665
41893,1337,TCP,52,out,0.000066
41893,1337,TCP,45,out,1.71336
1337,41893,TCP,40,in,0.050758
41893,1337,TCP,45,out,0.290398
1337,41893,TCP,52,in,0.000687
1337,41893,TCP,73,in,3.940787
41893,1337,TCP,40,out,0.891634
41893,1337,TCP,65,out,0.000049
41893,1337,TCP,65,out,0.004981
1337,41893,TCP,52,in,0.000634
41893,1337,KNXnet/IP,62,out,0.448971
41893,1337,TCP,60,out,0.258408
1337,41893,TCP,52,in,0.000765
41893,1337,TCP,40,out,0.003575
41893,1337,TCP,1400,out,0.13002
41893,1337,TCP,1400,out,0.001785
1337,41893,TCP,40,in,0.000644
41893,1337,TCP,1400,out,0.000036
41893,1337,TCP,1400,out,0.000731
1337,41893,TCP,40,in,0.00053
41893,1337,TCP,1400,out,0.000612
41893,1337,TCP,1400,out,0.000716
1337,41893,TCP,40,in,0.00057
41893,1337,TCP,72,out,0.000953
41893,1337,TCP,1400,out,0.000855
1337,41893,TCP,40,in,0.000497
41893,1337,TCP,1400,out,0.000114
41893,1337,TCP,1400,out,0.003475
41893,1337,TCP,1400,out,0.000583
1337,41893,TCP,40,in,0.000089
41893,1337,TCP,1400,out,0.002781
1337,41893,TCP,40,in,0.000497
41893,1337,TCP,1400,out,0.000124
41893,1337,TCP,72,out,0.000058
1337,41893,TCP,40,in,0.000402
1337,41893,TCP,40,in,0.000083
41893,1337,TCP,40,out,0.001844
1337,41893,TCP,45,in,6.397951
41893,1337,TCP,40,out,0.235489
41893,1337,TCP,45,out,0.260488
1337,41893,TCP,40,in,0.050868
1337,41893,TCP,45,in,7.718633
41893,1337,TCP,40,out,0.120142
41893,1337,TCP,45,out,0.316853
1337,41893,TCP,40,in,0.062573
41893,1337,UDP,62,out,4.47906
1337,41893,TCP,45,in,3.255982
41893,1337,TCP,45,out,0.483264
41893,1337,TCP,40,out,0.004314
1337,41893,TCP,40,in,0.043441
1337,41893,TCP,45,in,7.68928
41893,1337,TCP,40,out,0.30777
41893,1337,TCP,45,out,0.001234
1337,41893,TCP,40,in,0.047279
1337,41893,TCP,45,in,7.798695
41893,1337,UDP,62,out,0.408725
41893,1337,TCP,45,out,0.004098
1337,41893,TCP,40,in,0.000629
41893,1337,TCP,40,out,0.034986
1337,41893,TCP,45,in,7.738643
41893,1337,TCP,40,out,0.0956
41893,1337,TCP,45,out,0.333305
1337,41893,TCP,40,in,0.055406
1337,41893,TCP,73,in,2.059057
41893,1337,TCP,40,out,0.10834
41893,1337,TCP,65,out,0.002471
1337,41893,TCP,40,in,0.048361
41893,1337,TCP,65,out,0.361031
1337,41893,TCP,52,in,0.000514
41893,1337,TCP,60,out,0.615617
1337,41893,TCP,52,in,0.001112
41893,1337,TCP,40,out,0.003792
41893,1337,TCP,1400,out,0.197741
41893,1337,TCP,1400,out,0.000658
1337,41893,TCP,40,in,0.000654
41893,1337,TCP,1400,out,0.000101
41893,1337,TCP,1400,out,0.000982
1337,41893,TCP,40,in,0.00075
41893,1337,TCP,1400,out,0.001338
41893,1337,TCP,1400,out,0.012922
41893,1337,TCP,72,out,0.000052
1337,41893,TCP,40,in,0.000634
41893,1337,TCP,1400,out,0.000291
1337,41893,TCP,40,in,0.000588
41893,1337,TCP,1400,out,0.003285
41893,1337,TCP,1400,out,0.000739
1337,41893,TCP,40,in,0.000513
41893,1337,TCP,1400,out,0.001661
41893,1337,TCP,1400,out,0.00076
1337,41893,TCP,40,in,0.000552
41893,1337,TCP,1400,out,0.000094
41893,1337,TCP,72,out,0.000343
41893,1337,TCP,72,out,0.000056
1337,41893,TCP,52,in,0.000362
1337,41893,TCP,40,in,0.000086
41893,1337,TCP,40,out,0.002518
1337,41893,TCP,45,in,6.791529
41893,1337,TCP,45,out,0.02776
1337,41893,TCP,40,in,0.049391
41893,1337,UDP,62,out,1.493684
1337,41893,TCP,45,in,6.507257
41893,1337,TCP,45,out,0.053818
1337,41893,TCP,40,in,0.054567
1337,41893,TCP,45,in,7.984777
41893,1337,TCP,45,out,0.045518
41893,1337,TCP,40,out,0.042969
1337,41893,TCP,40,in,0.016142
41893,1337,UDP,62,out,5.326455
1337,41893,TCP,45,in,2.694305
41893,1337,TCP,45,out,0.172548
41893,1337,TCP,40,out,0.006937
1337,41893,TCP,40,in,0.038763
1337,41893,TCP,45,in,7.781752
41893,1337,TCP,40,out,0.09752
41893,1337,TCP,45,out,0.285486
1337,41893,TCP,40,in,0.053637
41893,1337,TCP,45,out,0.320715
1337,41893,TCP,52,in,0.000575
1337,41893,TCP,45,in,7.44531
41893,1337,TCP,45,out,0.338249
41893,1337,TCP,40,out,0.001409
1337,41893,TCP,40,in,0.065515
41893,1337,UDP,62,out,0.707809
1337,41893,TCP,45,in,6.949655
41893,1337,TCP,45,out,0.316677
41893,1337,TCP,40,out,0.006662
1337,41893,TCP,40,in,0.050815
1337,41893,TCP,74,in,1.417837
41893,1337,TCP,40,out,0.27108
41893,1337,TCP,65,out,0.005068
1337,41893,TCP,40,in,0.041987
41893,1337,TCP,60,out,1.003578
1337,41893,TCP,52,in,0.000737
41893,1337,TCP,40,out,0.006615
41893,1337,TCP,1400,out,0.374155
41893,1337,TCP,1400,out,0.001506
1337,41893,TCP,40,in,0.000509
41893,1337,TCP,1400,out,0.004803
41893,1337,TCP,1400,out,0.008819
1337,41893,TCP,40,in,0.000538
41893,1337,TCP,1400,out,0.000114
41893,1337,TCP,1400,out,0.003934
1337,41893,TCP,40,in,0.000582
41893,1337,TCP,72,out,0.006138
41893,1337,TCP,1400,out,0.002116
1337,41893,TCP,40,in,0.000559
41893,1337,TCP,1400,out,0.000546
41893,1337,TCP,1400,out,0.000935
1337,41893,TCP,40,in,0.000539
41893,1337,TCP,1400,out,0.000287
41893,1337,TCP,1400,out,0.008867
1337,41893,TCP,40,in,0.000641
41893,1337,TCP,1400,out,0.000342
41893,1337,TCP,72,out,0.004424
1337,41893,TCP,40,in,0.000585
1337,41893,TCP,40,in,0.000035
41893,1337,TCP,40,out,0.010076
1337,41893,TCP,45,in,6.285413
41893,1337,TCP,40,out,0.195298
41893,1337,TCP,45,out,0.251352
1337,41893,TCP,40,in,0.04308
41893,1337,TCP,40,out,0.165607
1337,41893,TCP,40,in,0.000736
1337,41893,TCP,40,in,0.000673
41893,1337,TCP,40,out,0.004392
41893,1337,TCP,60,out,41.036055
1337,41893,TCP,52,in,0.000577
41893,1337,TCP,40,out,0.003822
1337,41893,TCP,46,in,0.00099
41893,1337,TCP,40,out,0.002654
41893,1337,TCP,100,out,0.032068
1337,41893,TCP,40,in,0.049259
41893,1337,TCP,45,out,8.013468
1337,41893,TCP,45,in,0.001555
41893,1337,TCP,40,out,0.034947
1337,41893,TCP,45,in,7.98503
41893,1337,TCP,40,out,0.027843
41893,1337,TCP,45,out,0.000699
1337,41893,TCP,40,in,0.045997
41893,1337,UDP,62,out,3.730678
1337,41893,TCP,45,in,4.300632
41893,1337,TCP,45,out,0.142305
41893,1337,TCP,40,out,0.037369
1337,41893,TCP,40,in,0.00763
1337,41893,TCP,74,in,6.67778
41893,1337,TCP,40,out,0.229171
41893,1337,TCP,65,out,2.815833
1337,41893,TCP,40,in,0.043111
41893,1337,TCP,60,out,1.022853
1337,41893,TCP,52,in,0.000804
41893,1337,TCP,40,out,0.004001
41893,1337,TCP,1401,out,0.174526
10.8.0.1,41893,ICMP,576,in,0.000039
41893,1337,TCP,1401,out,0.000281
10.8.0.1,41893,ICMP,576,in,0.000028
41893,1337,TCP,1401,out,0.001568
10.8.0.1,41893,ICMP,576,in,0.000027
41893,1337,TCP,1401,out,0.001716
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1401,out,0.00036
10.8.0.1,41893,ICMP,576,in,0.000026
41893,1337,TCP,1401,out,0.001317
10.8.0.1,41893,ICMP,576,in,0.000026
41893,1337,TCP,66,out,0.000062
1337,41893,TCP,52,in,0.000519
41893,1337,TCP,1401,out,0.000528
10.8.0.1,41893,ICMP,576,in,0.000024
41893,1337,TCP,1401,out,0.000571
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1401,out,0.002581
10.8.0.1,41893,ICMP,576,in,0.000029
41893,1337,TCP,1400,out,0.001833
1337,41893,TCP,52,in,0.000663
41893,1337,TCP,1400,out,0.003544
41893,1337,TCP,42,out,0.000319
1337,41893,TCP,52,in,0.000265
1337,41893,TCP,52,in,0.000072
41893,1337,TCP,1400,out,0.000354
1337,41893,TCP,52,in,0.00065
41893,1337,TCP,1400,out,0.000049
